LIB_CODE,LIB_NAME,DIVISION,ZIP_CODE,TEL,FAX,ADDRESS,E_MAIL,HOMEPAGE
145078,고창군립성호도서관,,585-801,063-560-2420,063-561-1245,전북 고창군 고창읍 교촌리 275-3,ankyhee@gcmail.net,http://lib.gccl.kr
145079,조촌작은도서관,,573-885,063-450-6577,063-466-0367,전라북도 군산시 양안로 133 (조촌동),choi0070@korea.kr,
145080,부송작은도서관,,570-360,063-831-0250,063-833-2959,전북 익산시 부송동 1069번지,busong@hanmail.net,http://www.swb.or.kr
145081,모현뜰작은도서관,,570-967,063-837-1080,063-837-1080,전북 익산시 모현동1가 335-2번지,wva2mrhb@hanmail.net,http://cafe.naver.com/greenddl/
145082,부안고인돌작은도서관,,579-841,063-582-0608,063-581-6572,전라북도 부안군 하서면 변산로 663-7,tkddus02@korea.kr,
145083,평화꿈틀작은도서관,,560-281,063-285-4408,,전북 전주시 완산구 평화동1가 445-6,szeun99@korea.kr,
145084,열린점자작은도서관,,,063-288-0046,,전라북도 전주시 덕진구 학산길 26-3,jbunion@hanmail.net,
145085,맑은누리작은도서관(전북),,,070-5089-2984,,전라북도 전주시 완산구 물레방아1길 43-68,jjyouthhouse@hanmail.net,
145086,큰나루작은도서관,,561-192,063-271-9336,063-271-9338,전라북도 전주시 덕진구 송천중앙로 36 덕진노인복지관 3층,www.djswc@hanmail.net,
145087,전주작은도서관,,,063-284-2733,,전라북도 전주시 완산구 덕적골2길 10,bokzi@hanmail.net,
145088,봄나루작은도서관,,570-951,063-842-1300,063-842-7435,전북 익산시 춘포면 춘포리 33-4 번지,suukk1122@naver.com,
145089,낭산작은도서관,,570-893,063-861-3389,063-861-3389,전북 익산시 낭산면 삼담리 554번지,baby1009@korea.kr,
145090,예솔작은도서관,,570-080,063-858-8672,063-856-2622,전라북도 익산시 송학동 97-10,,http://www.iksan.go.kr/dong/songhak
145091,왕궁작은도서관,,570-946,063-833-3005,063-832-0525,전라북도 익산시 왕궁면 왕궁로 544 왕궁작은도서관,yangmiya@naver.com,
145092,배산작은도서관,,570-092,063-837-7722,063-837-7766,전북 익산시 모현동2가 62-2,wndhkghk@hanmir.com,
145093,동산작은도서관,,570-958,063-842-2253,,전북 익산시 동산동 145번지,jina-97@hanmail.net,
145094,삼성동어린이도서관,,570-973,063-834-3612,063-834-3612,전북 익산시 부송동 300~1100,fineart21@hanmail.net,http://kidlib.winbook.co.kr/
145095,익산시립모현도서관,,54658,063-859-3725,063-859-3729,전라북도 익산시 선화로6길 7,dream012@korea.kr,lib.iksan.go.kr
145096,군산시청 행정자료실,,573-703,063-450-4235,063-450-4590,전북 군산시 조촌동 군산시청 시청로 17번,yms705@korea.kr,http://lib.gunsan.go.kr
145097,전주시립평화도서관,,55123,063-287-6417,063-230-1828,전라북도 전주시 완산구 평화14길 27-51 (평화동2가),sungnam15@korea.kr,lib.jeonju.go.kr
145098,번암작은도서관,,597-812,063-353-2333,,전북 장수군 번암면 노단리 장수로 480,docblues397@korea.kr,
145099,순창군청소년센터작은도서관,,595-802,063-653-0043,,전북 순창군 순창읍 교성리 233-1,choieh@korea.kr,
145100,순창군문화의집작은도서관,,56033,063-650-1665,,전북 순창군 순창읍 장류로 407-11 문화의집작은도서관,"choieh@korea.kr, clittie79@korea.kr",
145101,원등교회작은도서관,,516-862,061-362-6878,,전남 곡성군 삼기면 원등리 314번지,hwangsg@korea.kr,
145102,석청작은도서관,,516-850,061-362-4480,061-362-4480,전남 곡성군 석곡면 석곡4길 6 석청작은도서관,sj3624480@naver.com,cafe.daum.net/tjrcjdoo
145103,곡성평화학교녹색문고,,516-853,061-363-7775,,전남 곡성군 석곡면 염곡리,hwangsg@korea.kr,
145104,농민열린도서관,,,061-363-6698,,전남 곡성군 죽곡면 용정리,hwangsg@korea.kr,
145105,산골작은도서관,,516-831,010-9038-8341,,전남 곡성군 죽곡면 하한리,hwangsg@korea.kr,
145106,주산교회작은도서관,,516-914,061-363-0221,,전남 곡성군 옥과면 주산리 179-1,hwangsg@korea.kr,
145107,심청골작은도서관,,516-944,061-363-6360,061-362-8620,전라남도 곡성군 입면 송전로 9-6 복지동3층,hwangsg@korea.kr,
145108,곡성은혜마을문고,,516-800,061-363-0600,,전남 곡성군 곡성읍,hwangsg@korea.kr,
145109,행복세상작은도서관,,570-975,063-856-2385,063-856-2361,전라북도 익산시 익산대로 415-7,cornchip26@korea.kr,http://www.wkw.or.kr
145110,무주만나작은도서관,,568-844,07088026000,,전북 무주군 안성면 진성로 2393,2me4you@hanmail.net,
145111,글마루작은도서관(익산),,570-743,063-834-1115,063-834-1115,전북 익산시 팔봉동 파인골드빌아파트2차(204동407호),jnh35125@naver.com,
145112,꿈꾸는 뜰 어린이도서관,,570-973,063-838-0510,063-838-1900,전북 익산시 부송동 1084-2번지. 꿈꾸는뜰 교육문화센터 1층,dia2724@hanmail.net,
145113,수목토작은도서관(정읍),,580-800,063-539-6435,063-539-6540,전북 정읍시 상동 65-1,spring7971@korea.kr,
145114,고부작은도서관,,580-862,063-539-6435,063-539-6540,전북 정읍시 고부면 고부리 145,spirng7971@korea.kr,
145115,울림작은도서관,,570-760,063-831-6050,,전북 익산시 부송동 231-4 동아1차아파트 관리사무소,kulcom@hanmail.net,
145116,익산시립부송도서관,,54550,063-859-3731,063-859-3729,전라북도 익산시 무왕로25길 30,csoon67@korea.kr,lib.iksan.go.kr
145117,개골개골어린이도서관,,560-241,063-228-5698,,전북 전주시 완산구 효자동1가435-1 홈플러스 2층,jy5689@hanmail.net,
145118,완주군립 중앙도서관,,565-811,063-290-2654,063-290-2639,전북 완주군 용진읍 지암로 61,shem1018@korea.kr,http://lib.wanju.go.kr
145119,대산면작은도서관(가칭),,585-860,063-560-8053,,전북 고창군 대산면 시장길 19-2(주민자치센터1층),minicok74@korea.kr,
145120,나운작은도서관,,573-350,063-450-6577,063-466-0367,전라북도 군산시 대학로 330,choi0070@korea.kr,http://lib.gunsan.go.kr/
145121,군산늘푸른도서관,,573-871,063-450-6577,063-466-0367,전라북도 군산시 하나운로 17 (나운동),choi0070@korea.kr,http://lib.gunsan.go.kr
145122,군산시립설림도서관,,573-400,063-450-6577,063-466-0367,전북 군산시 소룡동 1530,choi0070@korea.kr,http://lib.gunsan.go.kr
145123,문화의집 작은도서관,,580-806,063-539-6437,063-539-6540,전북 정읍시 연지동 252-54,spring7971@korea.kr,http://www. jeongeuplib.or.kr
145124,무주반딧불작은도서관,,568-816,063-324-8006,063-324-8006,전북 무주군 설천면 소천리 904-180,kara3212@hanmail.net,http://cafe.daum.net/kara3212
145125,노계3동작은도서관,,567-805,070-8181-0474,,전북 진안군 진안읍 군상리 진용로 뜨란채아파트 내 작은도서관,tiel70@hanmail.net,
145126,죽산작은도서관(전북),,54419,063-546-2079,,전라북도 김제시 죽산면 죽산1길 30-9,997229@hanmail.net,http://0
145127,JG작은도서관ⓧ,,576-080,063-545-9505,063-545-9505,전북 김제시 검산동 도작로 134번지,ktf0310@naver.com,
145128,옹달샘 작은도서관(정읍),,580-050,063-539-6437,063-539-6540,전북 정읍시 상동 966 미소지움 아파트 관리동 3층,spring7971@korea.kr,
145129,수성 작은도서관,,580-804,063-539-6437,036-539-6540,전북 정읍시 수성동 918-1 수성주공아파트 관리동,spring7971@korea.kr,
145130,개암 작은도서관,,579-861,063-580-3946,,전라북도 부안군 상서면 상서길 8,mrshin13@korea.kr,
145131,전주시립아중도서관,,55024,063-281-6484,063-243-0053,"전라북도 전주시 덕진구 무삼지2길 7, 아중도서관 (인후동1가)",djauel07@korea.kr,http://lib.jeonju.go.kr/
145132,안성작은도서관,,568-840,063-323-0101,,전북 무주군 안성면 안성로 288-15,2me4you@naver.com,
145133,교동골 작은도서관,,576-040,063-547-0431,063-545-0431,전북 김제시 교동 118-2,jeilbokji@hanmail.net,http://www.jeilwelfare.or.kr
145134,완주군립 둔산영어도서관,,565-810,063-290-2653,063-290-2639,전북 완주군 용진면 운곡리 957-78,likemui@korea.kr,http://lib.wanju.go.kr
145135,꿈드림 작은도서관(전북),,570-060,063-918-5281,063-837-7989,전북 익산시 동산동 휴먼시아207동 1층 꿈드림 작은도서관,cho670128@naver.com,
145136,감곡 작은도서관,,580-912,063-539-6437,,전북 정읍시 감곡면 방교리 638-2,spring7971@korea.kr,
145137,초산 작은도서관,,580-060,063-539-6437,,전북 정읍시 시기동 412 초산동 주민 자치센터,spring7971@korea.kr,
145138,무장 글샘 작은도서관,,585-881,063-560-8052,063-560-8060,전북 고창군 무장면 성내리 75,minicok74@korea.kr,http://gccl.kr
145139,쪽구름도서관,,54850,063-281-6506,,전라북도 전주시 덕진구 여암2길 9,lsj4687@korea.kr,lib.jeonju.go.kr/
145140,순창군립도서관,,595-805,063-650-5678,063-653-1245,전라북도 순창군 순창읍 순창5길 18,clittie79@korea.kr,http://lib.sunchang.go.kr/
145141,제38전투비행전대 병영도서관,,573-951,010-4504-5165,,전라북도 군산시 옥서면 신장원길 21 사서함 88-1호,kjh_stigma@naver.com,
145142,전주시립건지도서관,,54901,063-281-6607,063-243-6633,전라북도 전주시 덕진구 호성로 25 (호성동1가),hareaffair@korea.kr,lib.jeonju.go.kr/
145143,무형유산 정보자료실,,560-120,063-280-1578,063-280-1499,전라북도 전주시 완산구 서학로 95 국립무형유산원 조사연구기록과 (동서학동),roh1329@korea.kr,library.nihc.go.kr
145144,익산시립황등도서관,,54533,063-859-3727,063-859-3729,전라북도 익산시 황등면 황등8길 7 익산시립황등도서관,bnyj1217@korea.kr,http://lib.iksan.go.kr
145145,전주시립효자도서관,,550-3,063-281-6493,,전라북도 전주시 완산구 우전로 181 이바디공원내,hyangi220@naver.com,lib.jeonju.go.kr/index.sko
145146,전북지방병무청 북카페,,55033,063-281-3304,,전라북도 전주시 완산구 관선3길 14 전북지방병무청 운영지원과,kamchilee@korea.kr,
145148,완주군립 콩쥐팥쥐도서관,,55365,063-290-2659,--,"전라북도 완주군 이서면 갈산로 46, 완주군립 콩쥐팥쥐도서관",iiii765@korea.kr,http://lib.wanju.go.kr
145149,남원시어린이청소년도서관,,55755,063-620-6182,063-620-6707,"전라북도 남원시 역재3길 8, 남원시어린이청소년도서관 (도통동)",nosh1112@korea.kr,
145150,전주시립도서관,,55098,063-230-1811,063-281-5285,전라북도 전주시 완산구 백제대로 306 (중화산동2가) 전주시립도서관,sky602@korea.kr,http://lib.jeonju.go.kr
145151,군산시 산들도서관,,54172,063-454-5804,--,"전라북도 군산시 옥구읍 옥구로 27, 산들도서관",lee8769@korea.kr,lib.gunsan.go.kr
145152,임실군립도서관,,55927,063-640-3041,063-640-2939,"전라북도 임실군 임실읍 호국로 1701, 임실군립도서관",momo0180@korea.kr,
145153,익산시립금마도서관,,54573,063-859-3728,--,전북 익산시 금마면 서고도리 634,faith10@korea.kr,http://lib.iksan.go.kr
145154,유천도서관,,54611,010-4166-7373,063-831-1462,전라북도 익산시 동천로 82 유천도서관,jj99@korea.kr,lib.iksan.go.kr
145155,군산시 금강도서관,,54072,010-8872-4206,063-466-0367,전라북도 군산시 궁포3로 30 금강도서관,herahj@korea.kr,lib.gusan.go.kr
