LIB_CODE,LIB_NAME,DIVISION,ZIP_CODE,TEL,FAX,ADDRESS,E_MAIL,HOMEPAGE,LATITUDE,LONGITUDE
147015,경상북도교육청 예천도서관,,36828,054)654-9666,054)654-6770,경상북도 예천군 예천읍 중앙로 40-5,-,http://www.gbelib.kr/yc/index.do,36.6554832,128.4545242
147016,경상북도교육청 외동도서관,,38213,0547766960,0547766050,경상북도 경주시 외동읍 입실로 98,R100000008@gyo6.net,www.gbelib.kr/od,35.7082505,129.3261514
147017,경상북도교육청 울릉도서관,,40218,054)791-2294,054)791-5211,경상북도 울릉군 울릉읍 봉래길 128-10,mtlandw@gyo6.net,http://www.gbelib.kr/ul,37.4942367,130.9066167
147018,경상북도교육청 울진도서관,,36326,054)783-2375,054)782-2679,경상북도 울진군 울진읍 월변7길 17,dsbeauty@lycos.co.kr,http://www.gbelib.kr/uj,36.9864271,129.39885130457986
147019,경상북도교육청 의성도서관,,37339,054-834-7912,054-832-7374,경상북도 의성군 의성읍 중리길 44,uiseonglib@hanmail.net,http://www.gbelib.kr/us,,
147020,경상북도교육청 점촌도서관,,36964,0545503600,0545503611,경상북도 문경시 호서로 133,jumdolib@daum.net,http://www.gbelib.kr/jc,36.6021773,128.2023075
147021,경상북도교육청 청도도서관,,38344,054-370-7603,054-372-0922,경상북도 청도군 청도읍 청화로 124,catss@info.go.kr,http://www.gbelib.kr/cd,35.63943,128.7472862
147022,경상북도교육청 청송도서관,,37427,054)872-4905,054)873-1542,경상북도 청송군 청송읍 군청로 25,-,http://www.gbelib.kr/cs,36.4354407,129.0562952
147023,경상북도교육청 칠곡도서관,,39881,054)971-1507,054)973-8595,경상북도 칠곡군 왜관읍 군청3길 13,-,http://www.gbelib.kr/cg,,
147024,경상북도교육청 영주선비도서관풍기분관,,36027,054)636-5986,054)635-3030,경상북도 영주시 풍기읍 남원로 152-12,chl25@nate.com,http://www.gbelib.kr/yjpg,36.86783,128.5239117
147025,경주시립도서관,,38088,054-779-8913,,경상북도 경주시 원화로 431-12,dlwldjs0103@korea.kr,http://library.gyeongju.go.kr,35.8377131,129.2189176
147026,경주시립중앙도서관,,780-090,054)779-8910,054)779-6788,경북 경주시 사정동 1-26,,http://library.gyeongju.go.kr,35.83451,129.2048
147027,김천시립도서관,,39623,054-437-7801,054-437-7803,경상북도 김천시 평화순환길 111,ukyoungee@korea.kr,http://www.gcl.go.kr/,,
147029,구미시립선산도서관,,39117,054)482-1017,054)482-2113,경상북도 구미시 선산읍 선산대로 1400-16,-,http://ss.gumilib.or.kr/,36.2669047,128.3193818
147030,안동시립웅부도서관,,760-040,054-840-3855,054-840-3859,경북 안동시 태사길 78(동문동),soleda@korea.kr,https://lib.andong.go.kr/andonglibrary/index.do,,
147031,경상북도교육청 영덕도서관,,36430,054)734-3106,054)732-9945,경상북도 영덕군 영덕읍 군청길 102,lib3106@daum.net,http://www.gbelib.kr/yd,36.4146245,129.3736726
147032,경상북도교육청 영주선비도서관,,36136,054-630-3826,0546318144,경상북도 영주시 영주로60번길 38 (가흥동),yjlib8140@hanmail.net,www.gbelib.kr/yj,,
147033,영천문화원 부설 도서관,,770-010,0563-34-3030,,경상북도 영천시 창구동 1번지,,,,
147034,영천시립도서관,,,054)339-7777,054)330-6049,경북 영천시 중앙동1길 80(문외동),yyw31@korea.kr,http://www.yclib.go.kr,,
147035,성주군청사도서관,,719-800,054)933-3269,054)930-6699,경북 성주군 성주읍 경산리 229,,,,
147036,포항시립오천도서관,,37907,054-270-5613,054-292-2523,경상북도 포항시 남구 오천읍 정몽주로 566,metel0202@hammail.net,www.phlib.or.kr/,35.95874,129.41033
147037,포항시립영암도서관,,37830,054)270-5685,054)275-3689,경상북도 포항시 남구 상공로46번길 11,-,https://phlib.pohang.go.kr/phlib/index.do,36.0122993,129.3582119
147038,구미시립중앙도서관,,39293,054-480-4664,054-450-5959,경상북도 구미시 경은로 85,kvory@korea.kr,http://www.gumilib.or.kr/,36.1150962,128.3379839
147039,경상북도교육청 안동도서관풍산분관,,36621,054)858-7603,054)858-8030,경상북도 안동시 풍산읍 하리들길 22,pcg5857@hanmail.net,http://www.gbelib.kr/adps,36.5760305,128.5747017
147040,경상북도교육청 상주도서관화령분관,,37139,0545334755,0545349550,경상북도 상주시 화서면 중화로 2193,hwaryeonglib@hanmail.net,http://www.gbelib.kr/sjhr,36.41971,127.93721
147041,경산시립도서관분관 ⓧ,,38629,053)811-2240,053)811-2240,경상북도 경산시 장산로23길 23,hanyong2@korea.kr,lib.gbgs.kr,,
147042,감포도서관,,38125,054-779-8912,,"경상북도 경주시 감포읍 동해안로 2151, 감포읍복지회관 2층",nocturne10@korea.kr,www.kjlib.or.kr,,
147043,군위군립도서관,,716-800,054)380-6916,054-380-6916,경북 군위군 군위읍 동부리 649,aa6658@naver.com,,36.23168,128.57553
147044,단석도서관,,780-900,054-779-8916,,경북 경주시 건천읍 건천리 171-1,kdskkk@korea.kr,,,
147045,문경시립중앙도서관,,745-887,054)550-6432,054)550-6458,경북 문경시 점촌동 118,,http://mglib.mg21.go.kr/,36.58822425,128.18038465330218
147046,경상북도교육청정보센터,,712-120,053)810-9913,,경상북도 경산시 원효로 60(계양동 478-3),ellieys@gyo6.net,http://www.gbelib.kr/geic,,
147047,문경시립문희도서관,,36916,054-550-8415,054-550-6434,문경시 문경읍 체육관길 11,,,,
147049,구룡포읍민도서관,,790-800,054-276-9745,,경북 포항시 남구 구룡포읍 구룡포2리 954-7,,,,
147051,구미시립인동도서관,,39398,054)473-0368,,경상북도 구미시 인동14길 14,,http://www.gumilib.or.kr/,36.0989987,128.4242445
147052,칠평도서관,,780-800,054)761-1601,,경북 경주시 안강읍 양월리 1234-11,,http://www.anganglib.org/,,
147053,의성군립도서관,,769-933,054)861-2715,054)861-2715,경북 의성군 안계면 용기4리 470번지,lib2715@hanmail.net,,,
147054,영주시립도서관,,36134,054-639-7734,054-639-7739,경상북도 영주시 가흥로 263,sykwag@korea.kr,lib.yeongju.go.kr,36.80302,128.60385
147055,포항중앙도서관,,37751,054-271-5111,054--271-5009,"경상북도 포항시 북구 대해로 38, 포항중앙교회 비전센터 3층",pcl03810@hanmail.net,-,,
147056,포항시청소년수련관 <북까페>,,791-280,054-270-4786,054-270-47,경북 포항시 북구 삼호로533,bookcafe@ipohang.org,http://youth.ipohang.org,,
147057,울진군죽변면도서관,,36315,054-782-1874,054-781-5373,"경상북도 울진군 죽변면 죽변북로 64-4, 죽변면도서관",ksmnkim@hanmail.net,http://www.jblib.or.kr,,
147058,오천공공도서관ⓧ,,790-908,054)291-6440,,경북 포항시 남구 오천읍 용덕리 263-1,carotokeky@nate.com,,,
147059,포항시립포은중앙도서관,,37727,054-270-4600,054-270-5874,경상북도 포항시 북구 삼호로 31,,http://phlib.pohang.go.kr/,36.043784349999996,129.367563411739
147060,포항시립어린이도서관,,791-130,054-281-0009,054-275-3689,경북 포항시 북구 덕수동 35-19번지,song2120@ipohang.org,http://www.phlib.or.kr/,,
147061,포항시립대잠도서관,,37683,054-270-5683,054-270-5874,"경상북도 포항시 남구 시청로 1, 문화복지동 3층",sweetsonnet@korea.com,www.phlib.or.kr/,,
147062,구미시립봉곡도서관,,39208,054-455-5073,054-450-5959,경상북도 구미시 봉곡로15길 54,kgb55@paran.com,http://bk.gumilib.or.kr/,36.1503446,128.3099968
147063,흥해 이팝 작은도서관,,791-947,054-270-5626,,경북 포항시 북구 흥해읍 성내리 1-4번지,jinu0974@ipohang.org,,,
147064,죽장선바위작은도서관,,791-912,054-270-5626,,경북 포항시 북구 죽장면 입암리 686-4번지,jinu0974@ipohang.org,,,
147065,푸름찬 작은도서관,,740-768,054-435-7870,054-435-7870,경북 김천시 아포읍 국사리 덕일한마음아파트 관리사무소2층,ys6171@nate.com,http://www.gcl.go.kr,,
147066,꿈앤들 작은도서관,,740-833,054-437-7870,054-437-7870,경북 김천시 어모면 중왕리 797 어모복지회관1층,ys6171@nate.com,http://www.gcl.go.kr,,
147067,달봉산 작은도서관,,740-978,054-433-7870,054-433-7870,경북 김천시 신음동 1274 부흥아파트 상가2,ys6171@nate.com,http://www.gcl.go.kr,,
147068,청송군립진보공공도서관,,763-811,054-870-6591,054-870-6579,경북 청송군 진보면 각산리 504-64번지,carpe79@emmap.co.kr,http://jinbolib.cs.go.kr,,
147069,양학 부학 작은도서관,,791-210,054-270-5626,,경북 포항시 북구 득량동 4-1,jinu0974@korea.kr,,,
147070,신광 비학산 작은도서관,,791-870,054-270-5626,,경북 포항시 북구 신광면 토성리 700,jinu0974@korea.kr,,,
147071,해도 바다섬 작은도서관,,790-190,054-270-5626,,경북 포항시 남구 해도동 69-19,jinu0974@korea.kr,,36.02056,129.37484
147072,두호 두무치 작은도서관,,791-110,054-270-5626,,경북 포항시 북구 두호동 1045-6,jinu0974@korea.kr,,36.06678,129.38841
147073,동해석곡도서관,,37925,054-270-5626,,경상북도 포항시 남구 동해면 일월로41번길 19,jinu0974@korea.kr,http://www.phlib.or.kr/,35.9908037,129.4385267
147074,김산고을 작은도서관,,740-983,054-437-7801,054-437-7803,경북 김천시 평화동 374-1번지,futurem1@korea.kr,http://www.gcl.go.kr,,
147075,칠곡군립도서관,,39906,054-979-6700,054-979-6709,경상북도 칠곡군 왜관읍 달오1길 6-7,hyojung325@korea.kr,library.chilgok.go.kr,35.97616,128.4002726
147076,고래실작은도서관,,740-754,054-437-7802,054-437-7803,경북 김천시 부곡동 한일부곡타운 주민공동시설 3층,futurem1@korea.kr,http://www.gcl.go.kr,,
147077,보랏빛꿈작은도서관,,740-756,054-437-7802,054-437-7803,경북 김천시 부곡동 화성아파트 관리사무소 2층,futurem1@korea.kr,http://www.gcl.go.kr,,
147078,삼산이수작은도서관,,740-010,054-437-7802,057-437-7803,경북 김천시 모암동 용암동주민센터 1층,futurem1@korea.kr,http://www.gcl.go.kr,,
147079,영주휴천작은도서관,,750-916,054-638-2550,,경북 영주시 휴천3동 685-8번지,smilebear@korea.kr,,,
147080,문경시립모전도서관,,745-050,054-550-8402,,경북 문경시 모전동 220번지,whlib@hanmail.net,,,
147081,망정작은도서관,,770-110,054-339-7772,054-330-6049,경북 영천시 망정동 116번지,dlwlsrud1023@korea.kr,,,
147082,먼달 작은도서관,,760-703,054-853-6226,054-853-6225,경북 안동시 정하동 현진에버빌아파트 101-106,kjc7588@empal.com,,,
147083,"전통문화체험도서관 ""탑골학당""",,760-030,010-2804-8700,,경북 안동시 법흥동 9-2번지,jiny818@naver.com,http://www.tapdong.com,,
147084,장량동 참사랑 작은도서관,,791-770,054-255-0022,,경북 포항시 북구 장성동 대림골든빌아파트 관리사무소 2층,yetty23@korea.kr,,,
147085,오천읍 해와달 작은도서관,,790-732,054-291-0700,054-291-0700,경북 포항시 남구 오천읍 문덕1리 준양참마을 관리사무소 2층,yetty23@korea.kr,,,
147086,효곡동 행복 작은도서관,,790-761,070-7779-5400,,경북 포항시 남구 효자동 효자웰빙타운SKView아파트 관리사무소 2층,yetty23@korea.kr,,,
147087,청림동 푸른숲 작은도서관,,790-836,054-290-2672,,경북 포항시 남구 청림동 564-1 청림마을독서실 2층,yetty23@korea.kr,,,
147088,화성드림파크 새마을문고,,760-705,054-843-0110,,경북 안동시 정하동 화성드림파크아파트300-1,surim00@hanmail.net,,,
147089,가흥2동 작은도서관,,750-022,054-634-6301,054-632-6143,경북 영주시 가흥2동 가흥로 357,lalawud@hanmail.net,http://gaheung2.yeongju.go.kr,,
147090,영주한우리독서논술중앙지부,,750-020,054-635-5919,,경북 영주시 가흥1동 1381-245,sbna62@daum.net,,,
147091,삼성아파트 새마을문고,,760-753,054-853-7772,054-853-7772,경북 안동시 옥동 638-1,dhrehdtkatjd@empal.com,,,
147092,하망동주민자치센터공립문고,,750-040,054-639-7830,054-639-6713,경북 영주시 하망동,manlihwa@korea.kr,,36.825293,128.629477
147093,안동옥동7주공작은도서관,,760-764,054-857-4399,054-857-2796,경북 안동시 옥동7주공 아파트 927번지 관리사무소2층,lwj0999@hanmail.net,,,
147094,휴천1동 작은도서관,,750-914,054-635-3309,054-632-6139,경북 영주시 휴천1동 703,sjg@korea.kr,,,
147095,예주작은도서관,,766-814,054-730-7772,054-730-6789,경북 영덕군 영해면 성내4리 산43번지,gskim0@korea.kr,,,
147096,단포작은도서관ⓧ,,770-843,054-330-6732,,경북 영천시 고경면 단포리 99번지,yyw31@korea.kr,,,
147097,숲속의 옹달샘 도서관,,717-862,054-955-2276,054-955-2222,경북 고령군 덕곡면 예리205-1,pak4863@hanmail.net,,,
147098,한성문고,,750-813,016-9680-2331,054-639-6394,경북 영주시 순흥면 태장리 275번지,cha80@korea.kr,,,
147099,영주글마루 (작은도서관),,750-766,054-633-5884,054-633-5884,경북 영주시 휴천1동 영주세영첼시빌아파트관리사무소,yu8856@naver.com,,,
147100,연일미르작은도서관,,790-885,054-270-5682,,경북 포항시 남구 연일읍 유강리 593-2 유강코아루 1단지,yetty23@korea.kr,,,
147101,상대큰섬마을작은도서관,,790-821,054-270-5682,,경북 포항시 남구 대도동 54-1 문화센터,yetty23@korea.kr,,,
147102,대송큰솔작은도서관,,790-842,054-270-5682,,경북 포항시 남구 대송면 제내리 630-3 면민복지회관3층,yetty23@korea.kr,,,
147103,구상문학관 (작은도서관),,718-807,054-979-6447,054-979-0039,경북 칠곡군 왜관읍 왜관6리 785-84,purejia@korea.kr,http://kusang.chilgok.go.kr,,
147104,죽도청암 작은도서관,,791-818,054-270-5682,,경북 포항시 북구 죽도동 20-76,ssongsari83@ipohang.org,,36.0261,129.35916
147105,경상북도교육청문화원,,791-270,054-245-7733,054-245-7740,경북 포항시 북구 양덕동 산255(환호로 50),libbest@korea.kr,http://www.gbelib.kr/gbccs,,
147106,일터누리 작은도서관,,740-983,054-437-7801,054-437-7803,경북 김천시 평화동 374-1번지,futurem1@korea.kr,,,
147107,울진남부도서관,,767-831,054-789-6891,054-789-6286,경북 울진군 후포면 삼율리 3-1번지,nbh0105u@uljin.go.kr,http://www.ujslib.go.kr/,,
147108,기계면버드내작은도서관,,791-824,054-270-5682,,경북 포항시 북구 기계면 현내리 349-2 문화의집 3층,yetty23@korea.kr,,,
147109,송도솔향작은도서관,,790-829,054-270-5682,,경북 포항시 남구 송도동 254-70 태왕아너스 관리소2층,yetty23@korea.kr,,,
147110,효곡동그린숲작은도서관,,790-390,054-270-5682,,경북 포항시 남구 지곡동 479번지 효자그린아파트 관리동 2층,yetty23@korea.kr,,,
147111,환여동해맞이꿈터작은도서관,,791-280,054-270-5682,,경북 포항시 북구 환호동 환호해맞이그린빌 관리동,yetty23@korea.kr,,,
147112,오천읍그루터기 작은도서관,,791-280,054-270-5682,,경북 포항시 남구 오천읍 문덕리 10-321 부사관아파트 독서실,yetty23@korea.kr,,,
147113,고맙습니다 해송 작은도서관,,780-831,054-776-2100,054-776-2101,경북 경주시 감포읍 감포3리 54-2,leeruin@naver.com,,,
147114,양남 꿈마루 작은도서관,,780-884,054-741-0130,054-745-2820,경북 경주시 양남면 읍천리 3번지,,,,
147115,영주상망작은도서관,,750-911,054-638-2550,054-639-6393,경북 영주시 하망동 154-3,cha80@korea.kr,http://lib.yeongju.go.kr,,
147116,자두꽃작은도서관,,740-978,054-437-7801,054-437-7803,경북 김천시 신음동 1015 대신동주민센터 3층,futurem1@korea.kr,http://www.gcl.go.kr,,
147117,큰숲작은도서관,,740-190,054-437-7801,054-437-7803,경북 김천시 덕곡동 월드메르디앙A 상가 3층,futurem1@korea.kr,,,
147118,북안 버들숲작은도서관,,770-881,054-339-7911,054-330-6810,경북 영천시 북안면 고지리 549-1번지,white44778@hanmail.net,,,
147119,구미시립상모정수도서관,,39339,054-455-5074,054-450-5959,경상북도 구미시 상사서로4길 10 (상모동),homin27@korea.kr,,,
147120,경주시립송화도서관,,780-250,054-779-8908,,경북 경주시 충효동 448번지,romy11@korea.kr,,,
147121,근로종합복지회관 작은도서관,,790-380,054-270-2446,054-278-4498,경북 포항시 남구 호동 628번지,kasiki@korea.kr,,,
147122,환호어린이작은도서관,,791-280,054-270-5626,,경북 포항시 북구 환호동 산51-1,kasiki@korea.kr,,,
147123,청림동찬내작은도서관,,790-340,054-270-5626,,경북 포항시 남구 청림동 1177-12,kasiki@korea.kr,,36.00265,129.41235
147124,죽도동맑은물작은도서관,,,054-270-5626,,경북 포항시 북구 죽도동 45-1 외 1필지,kasiki@korea.kr,,,
147125,구룡포미르아라작은도서관,,790-801,054-270-5626,,경북 포항시 남구 구룡포읍 구룡포리 730-3 읍민복지회관 3층,kasiki@korea.kr,,,
147126,대이동작은도서관,,790-310,054-270-5626,,경북 포항시 남구 대잠동 469-14,kasiki@korea.kr,,36.0128733,129.3402326
147127,북삼도서관,,39808,054-973-1125,054-973-1128,경상북도 칠곡군 북삼읍 인평2길 2,naga13@korea.kr,library.chilgok.go.kr/,36.0640018,128.3415393
147128,문무대왕 꿈마루 작은도서관,,780-891,054-779-8912,054-774-8944,경북 경주시 양북면 어일리1295-2,pysbook@hanmail.net,http://www.kjlib.or.kr,,
147129,고동람 작은도서관,,742-706,054-537-7202,054-537-6099,경북 상주시 함창읍 구향리 207,phii@korea.kr,http://www.sangju.go.kr,,
147130,청도 어린이 도서관,,38329,054-370-6753,054-370-6759,경상북도 청도군 화양읍 청화로 79-3 청도어린이도서관,kimeunji@korea.kr,http://lib.cd.go.kr,,
147132,구미시근로자문화센터 작은도서관,,730-400,054-476-6444,054-476-6445,경북 구미시 구포동 1023,30330@naver.com,http://www.gumigx.kr,,
147133,원평으뜸작은도서관,,730-927,054-455-5073,,경북 구미시 금오시장로 9길 21(원평1동 964-480),pgcity@korea.kr,,,
147134,석적도서관,,39845,054-973-1127,054-973-1327,경상북도 칠곡군 석적읍 남중리2길 25,purejia@korea.kr,library.chilgok.go.kr/,36.0741855,128.4114223
147135,청하 해아작은도서관,,791-922,054-270-5625,054-270-5690,경북 포항시 북구 청하면 덕천리 164-1,phlib@korea.kr,,,
147136,장량 다솜작은도서관,,791-270,054-270-5625,054-270-5690,경북 포항시 북구 양덕동 336-1,phlib@korea.kr,,,
147137,장량 햇살작은도서관,,791-270,054-270-5625,054-270-5690,경북 포항시 북구 양덕동 1732,phlib@korea.kr,,,
147138,효곡 열린작은도서관,,790-330,054-270-5625,054-270-5690,경북 포항시 남구 효자동 609,phlib@korea.kr,,36.0085966,129.3300976
147139,현곡 꿈마루 작은도서관,,780-922,054-779-8912,054-760-7436,경북 경주시 현곡면 금장리 225번지,pysbook@korea.kr,http://www.kjlib.or.kr,,
147140,연일 해돋이작은도서관,,790-881,054-270-5626,054-270-5690,경북 포항시 남구 연일읍 괴정리 289-1,phlib@korea.kr,,,
147141,울진군근남작은도서관,,767-871,054-781-6651,054-781-6781,경북 울진군 근남면 울진북로 151-3,sunflower2834@hotmail.com,,36.9668154,129.3980231
147142,울진작은도서관,,767-801,054-781-6650,054-781-6870,경북 울진군 울진읍 읍내리 535-3번지,xn19451@naver.com,,,
147143,기성작은도서관,,767-853,054-788-6653,054-788-6783,경북 울진군 기성면 척산리척산길67,singsing3213@daum.net,,,
147144,매화작은도서관,,767-862,054-781-6652,054-781-6782,경북 울진군 원남면 매화4길 3,aa600510@naver.com,,,
147145,꿈을 키우는 도서관,,745-060,054-552-5323,,경북 문경시 신기동 산길 31,vision7h@naver.com,,,
147146,책이랑바다랑 작은도서관,,791-803,054-270-5626,054-270-5690,경북 포항시 북구 두호동 1007,phlib@korea.kr,,36.06678,129.38841
147147,흥해 내맏이작은도서관,,791-714,054-270-5626,054-270-5690,경북 포항시 북구 흥해읍 학천리 456,phlib@korea.kr,,,
147148,흥해 어리골작은도서관,,791-713,054-270-5626,057-270-5690,경북 포항시 북구 흥해읍 이인리 424,phlib@korea.kr,,,
147149,목화도서관,,760-250,054-858-0402,054-858-0452,경북 안동시 금곡동 제비원로 169-2 1층,mokhwa1124@gmail.com,,,
147150,금호작은도서관(경북),,766-822,054-732-1620,,경북 영덕군 강구면 금호1리 552번지,054-732-1620,http://cks0415@hanmail.net,,
147151,흰종검글마을도서관,,745-870,054-571-3213,054-571-3213,경북 문경시 농암면 청암1길 23,akle64@hanmail.net,http://cafe.daum.net/whitegg,,
147152,옥동삼성1차아파트새마을문고,,760-753,054-853-7772,054-841-3638,경북 안동시 옥동 삼성1차아파트 새마을문고,asone1123@naer.com,,,
147153,진량작은도서관,,712-837,053-854-9100,053-854-9100,경북 경산시 진량읍 신상리 743-3,jmahn1@korea.kr,http//lib.gbgs.kr,,
147154,용흥 솔개재작은도서관,,791-754,054-270-5625,054-270-5874,경북 포항시 북구 용흥동 포항우방타운 147동,phlib@korea.kr,,,
147155,죽장 참느리작은도서관,,791-914,054-270-5625,054-270-5874,경북 포항시 북구 죽장면 상옥리 882-1,phlib@korea.kr,,,
147156,해뜰참 작은도서관,,791-707,054-270-5625,054-270-5874,경북 포항시 북구 장성동 1612,phlib@korea.kr,,,
147157,포항시립어린이영어도서관,,37833,054-270-4384,054-277-4387,경상북도 포항시 남구 뱃머리길 39 (상도동),uytd2001@korea.kr,http://phlib.pohang.go.kr/,,
147158,도담도담작은도서관,,712-762,053-812-0087,053-812-0087,경북 경산시 옥산동 삼성현로31길 7 (옥산동),pich0205@korea.kr,http://lib.gbgs.kr,,
147159,평해작은도서관,,767-902,054-788-6654,054-788-6785,경북 울진군 평해읍 평해7길 11,lhr87509@hanmail.net,,36.7277067,129.4434526
147160,온정작은도서관,,767-843,054-788-6659,054-788-6656,경북 울진군 온정면 소태리 온정작은도서관,dmswl7224@hanmail.net,,,
147161,경상북도장애인종합복지관 정보자료실,,760-891,054-858-7283,,경북 안동시 북후면 광평2길 106-25,gbrc@gbrc.or.kr,http://www.gbrc.or.kr,,
147162,영천시농업기술센터 농업기술정보도서관,,38823,054-339-7287,054-339-7289,경상북도 영천시 천문로 622-13,hyunkazky@korea.kr,http://www.01000.go.kr,36.10297,128.91395
147163,안동시립어린이도서관,,36747,054-840-3906,054-840-3859,경상북도 안동시 정하동 258-1번지,libandong@korea.kr,,,
147164,대구대학교 장애학생지원센터 자료실,,38453,053-850-5207,053-850-5209,경상북도 경산시 진량읍 대구대로 201 장애학생지원센터 자료실,heart@daegu.ac.kr,http://major.daegu.ac.kr/disable/,,
147165,경산시립장산도서관,,38687,053-804-7302,,경상북도 경산시 경산로13길 7,yeajic@korea.kr,http://lib.gbgs.go.kr,,
147166,강동문화복지회관 도서실,,39444,054-480-2951,054-480-4559,경상북도 구미시 인동가산로 392 강동문화복지회관,hj236@korea.kr,http://www.gumi.go.kr/artsgd,,
147167,고령군 다산도서관,,40109,054-950-6273,054-954-5521,경상북도 고령군 다산면 다산로 681 다산도서관,mleo@korea.kr,,,
147168,경북도서관,,36849,054-650-3932,--,경상북도 예천군 호명면 도청대로 200,younii252@korea.kr,,36.5730862,128.4940079
147169,구미시립양포도서관,,39183,054-480-4772,--,"경상북도 구미시 옥계북로 51, 구미시립양포도서관 (옥계동)",jang9645@korea.kr,,,
147170,안동시립중앙도서관,,36658,054-840-3929,054-841-2914,경상북도 안동시 옥동 산17번지,gwangtaek@korea.kr,,,
147171,포항시립연일도서관,,37844,054-270-4626,054-270-5874,경북 포항시 남구 연일읍 동문로 53번길 8-17,yetty23@korea.kr,https://phlib.pohang.go.kr/phlib/index.do,,
147172,포항시립구룡포도서관,,37935,054-270-5629,,경상북도 포항시 남구 구룡포읍 병포길52번길 17,wehas808@korea.kr,https://phlib.pohang.go.kr/phlib/index.do,,
147173,김천시립율곡도서관,,39660,010-4240-3936,,경상북도 김천시 용전1로1길 17 김천시립율곡도서관,akaahtm7@korea.kr,https://www.gcl.go.kr/,,
